order_id;manufactory;product_name;segment;category;subcategory;product_id;product_available
US-2023-153948;Other;Astroparche Fine Business Paper;Home Office;Office Supplies;Paper;1133;463
US-2023-153948;Xerox;Xerox 191;Home Office;Office Supplies;Paper;1450;277
US-2023-153948;Easy-staple paper;Easy-staple paper;Home Office;Office Supplies;Paper;367;415
US-2023-153948;Kingston;Kingston Digital DataTraveler 32GB USB 2.0;Home Office;Technology;Accessories;288;374
US-2023-154109;Global;Global Wood Trimmed Manager's Task Chair, Khaki;Consumer;Furniture;Chairs;942;308
US-2023-154109;Xerox;Xerox 191;Consumer;Office Supplies;Paper;1450;461
US-2023-154816;Xerox;Xerox 1987;Corporate;Office Supplies;Paper;1131;257
US-2023-167941;Executive Impressions;"Executive Impressions 12"" Wall Clock";Consumer;Furniture;Furnishings;832;187
US-2023-167941;Other;"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators";Consumer;Office Supplies;Appliances;423;333
US-2023-167941;Avery;Avery Durable Poly Binders;Consumer;Office Supplies;Binders;81;316
US-2023-167941;Xerox;Xerox 220;Consumer;Office Supplies;Paper;114;223
US-2023-167941;Carina;Carina Double Wide Media Storage Towers in Natural & Black;Consumer;Office Supplies;Storage;161;449
US-2023-113460;Global;Global Highback Leather Tilter in Burgundy;Corporate;Furniture;Chairs;21;118
US-2023-113572;Maxell;Maxell CD-R Discs;Consumer;Technology;Accessories;879;224
US-2023-122504;Anker;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;Home Office;Technology;Accessories;1290;37
US-2023-122504;Plantronics;Plantronics CS 50-USB - headset - Convertible, Monaural;Home Office;Technology;Phones;664;205
US-2023-132346;Holmes;Holmes Odor Grabber;Consumer;Office Supplies;Appliances;366;446
US-2023-149888;Bevis;Bevis Rectangular Conference Tables;Consumer;Furniture;Tables;1062;218
US-2023-149888;Jabra;Jabra Supreme Plus Driver Edition Headset;Consumer;Technology;Phones;1117;114
US-2023-152737;Avery;Avery Self-Adhesive Photo Pockets for Polaroid Photos;Consumer;Office Supplies;Binders;875;252
US-2023-152737;Plantronics;Plantronics Audio 995 Wireless Stereo Headset;Consumer;Technology;Accessories;1507;136
US-2023-163188;Storex;Storex DuraTech Recycled Plastic Frosted Binders;Consumer;Office Supplies;Binders;506;30
US-2023-143658;Panasonic;Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener;Home Office;Office Supplies;Art;1840;403
US-2023-155621;Howard Miller;Howard Miller Distant Time Traveler Alarm Clock;Corporate;Furniture;Furnishings;1483;337
US-2023-119494;Other;Lifetime Advantage Folding Chairs, 4/Carton;Corporate;Furniture;Chairs;374;496
US-2023-141852;Eldon;Eldon Wave Desk Accessories;Consumer;Furniture;Furnishings;157;332
US-2023-152912;Wilson Jones;Wilson Jones Turn Tabs Binder Tool for Ring Binders;Corporate;Office Supplies;Binders;97;138
US-2023-152912;Other;Adjustable Depth Letter/Legal Cart;Corporate;Office Supplies;Storage;986;32
US-2023-152912;Other;Adjustable Depth Letter/Legal Cart;Corporate;Office Supplies;Storage;986;137
US-2023-152912;Maxell;Maxell iVDR EX 500GB Cartridge;Corporate;Technology;Accessories;1828;346
US-2023-158246;Global;Global Leather Task Chair, Black;Corporate;Furniture;Chairs;1321;201
US-2023-159597;SAFCO;"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black";Corporate;Office Supplies;Storage;659;75
US-2023-159597;Razer;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;Corporate;Technology;Accessories;286;90
US-2023-159667;Logitech;Logitech G602 Wireless Gaming Mouse;Home Office;Technology;Accessories;618;154
US-2023-159667;Motorola;Motorola L703CM;Home Office;Technology;Phones;1423;402
US-2023-161018;Other;9-3/4 Diameter Round Wall Clock;Home Office;Furniture;Furnishings;571;175
US-2023-104640;Fellowes;Fellowes PB300 Plastic Comb Binding Machine;Corporate;Office Supplies;Binders;411;269
US-2023-104640;Other;Aastra 6757i CT Wireless VoIP phone;Corporate;Technology;Phones;1527;434
US-2023-128447;Eureka;Eureka The Boss Lite 10-Amp Upright Vacuum, Blue;Consumer;Office Supplies;Appliances;1366;400
US-2023-128447;GBC;GBC VeloBinder Manual Binding System;Consumer;Office Supplies;Binders;170;105
US-2023-137624;Global;Global Leather & Oak Executive Chair, Burgundy;Home Office;Furniture;Chairs;1080;310
US-2023-141138;Memorex;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;Consumer;Technology;Accessories;1087;319
US-2023-142671;GBC;GBC VeloBinder Strips;Home Office;Office Supplies;Binders;762;90
US-2023-155425;Hon;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;Corporate;Furniture;Chairs;630;445
US-2023-155425;Cardinal;Cardinal EasyOpen D-Ring Binders;Corporate;Office Supplies;Binders;993;448
US-2023-155425;Other;Case Logic 2.4GHz Wireless Keyboard;Corporate;Technology;Accessories;619;3
US-2023-155425;Other;DYMO CardScan Personal V9 Business Card Scanner;Corporate;Technology;Machines;1200;262
US-2023-155425;Other;Adtran 1202752G1;Corporate;Technology;Phones;460;200
US-2023-161739;Tenex;Tenex Antistatic Computer Chair Mats;Corporate;Furniture;Furnishings;990;495
US-2023-162096;Other;12 Colored Short Pencils;Home Office;Office Supplies;Art;337;183
US-2023-163874;GBC;GBC Imprintable Covers;Corporate;Office Supplies;Binders;1266;405
US-2023-110842;Belkin;Belkin 6 Outlet Metallic Surge Strip;Consumer;Office Supplies;Appliances;186;222
US-2023-110842;Ibico;Ibico Plastic Spiral Binding Combs;Consumer;Office Supplies;Binders;414;335
US-2023-110842;Xerox;Xerox 201;Consumer;Office Supplies;Paper;1588;410
US-2023-115448;Executive Impressions;"Executive Impressions 14"" Contract Wall Clock";Consumer;Furniture;Furnishings;1149;418
US-2023-116491;OtterBox;OtterBox Commuter Series Case - iPhone 5 & 5s;Consumer;Technology;Phones;1304;342
US-2023-120327;Other;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;Consumer;Office Supplies;Fasteners;693;356
US-2023-143217;Other;Prestige Round Ring Binders;Home Office;Office Supplies;Binders;757;128
US-2023-143455;Xerox;Xerox 222;Home Office;Office Supplies;Paper;1379;378
US-2023-148985;DAX;Dax Clear Box Frame;Home Office;Furniture;Furnishings;356;300
US-2023-150959;Other;Deluxe Heavy-Duty Vinyl Round Ring Binder;Consumer;Office Supplies;Binders;1460;356
US-2023-150959;Universal;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;Consumer;Office Supplies;Labels;1048;243
US-2023-154137;Belkin;Belkin OmniView SE Rackmount Kit;Consumer;Office Supplies;Storage;1783;167
US-2023-157483;Boston;Boston 1799 Powerhouse Electric Pencil Sharpener;Consumer;Office Supplies;Art;1818;185
US-2023-158561;Hoover;Hoover Upright Vacuum With Dirt Cup;Corporate;Office Supplies;Appliances;1191;205
US-2023-167976;Acme;Acme Titanium Bonded Scissors;Consumer;Office Supplies;Supplies;728;353
US-2023-116659;Jabra;Jabra SPEAK 410 Multidevice Speakerphone;Corporate;Technology;Phones;1718;94
US-2023-122644;Strathmore;Strathmore Photo Mount Cards;Corporate;Office Supplies;Paper;1790;264
US-2023-122644;Verbatim;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;Corporate;Technology;Accessories;1210;127
US-2023-125808;Xerox;Xerox 1899;Consumer;Office Supplies;Paper;720;483
US-2023-130386;Wirebound;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;Consumer;Office Supplies;Paper;1267;163
US-2023-130386;Xerox;Xerox 197;Consumer;Office Supplies;Paper;918;462
US-2023-130386;Tennsco;Tennsco Double-Tier Lockers;Consumer;Office Supplies;Storage;1002;221
US-2023-132220;SanDisk;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;Corporate;Technology;Accessories;410;343
US-2023-134915;Other;Harbour Creations 67200 Series Stacking Chairs;Home Office;Furniture;Chairs;1167;347
US-2023-134915;Tenex;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";Home Office;Furniture;Furnishings;1429;174
US-2023-134915;Xerox;Xerox 1978;Home Office;Office Supplies;Paper;741;64
US-2023-134915;Memorex;Memorex Micro Travel Drive 8 GB;Home Office;Technology;Accessories;17;373
US-2023-134915;Other;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;Home Office;Technology;Phones;1298;211
US-2023-134915;Samsung;Samsung Galaxy Mega 6.3;Home Office;Technology;Phones;349;123
US-2023-134978;Avery;Avery Durable Slant Ring Binders, No Labels;Corporate;Office Supplies;Binders;882;222
US-2023-136707;Acco;Acco 3-Hole Punch;Corporate;Office Supplies;Binders;884;331
US-2023-149944;Fellowes;Fellowes Superior 10 Outlet Split Surge Protector;Consumer;Office Supplies;Appliances;677;125
US-2023-149944;Other;Staples;Consumer;Office Supplies;Fasteners;80;390
US-2023-154088;Xerox;Xerox 1968;Consumer;Office Supplies;Paper;1751;370
US-2023-160514;Xerox;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);Corporate;Office Supplies;Paper;1015;331
US-2023-164168;Eldon;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;Home Office;Furniture;Furnishings;168;124
US-2023-164168;Other;Surelock Post Binders;Home Office;Office Supplies;Binders;78;209
US-2023-164168;Other;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";Home Office;Office Supplies;Envelopes;922;140
US-2023-164168;Fellowes;Fellowes Neat Ideas Storage Cubes;Home Office;Office Supplies;Storage;99;245
US-2023-164168;Maxell;Maxell LTO Ultrium - 800 GB;Home Office;Technology;Accessories;974;373
US-2023-164168;Panasonic;Panasonic KX TS3282W Corded phone;Home Office;Technology;Phones;1207;267
US-2023-164364;Dixon;Dixon Ticonderoga Maple Cedar Pencil, #2;Consumer;Office Supplies;Art;1624;213
US-2023-164364;Avery;Avery 483;Consumer;Office Supplies;Labels;98;322
US-2023-164364;Acme;Acme Forged Steel Scissors with Black Enamel Handles;Consumer;Office Supplies;Supplies;140;32
US-2023-166835;SAFCO;SAFCO Commercial Wire Shelving, Black;Consumer;Office Supplies;Storage;331;423
US-2023-102904;Anker;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand;Consumer;Technology;Accessories;1240;170
US-2023-112844;Deflect-o;Deflect-o EconoMat Nonstudded, No Bevel Mat;Corporate;Furniture;Furnishings;1222;358
US-2023-112844;Other;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;Corporate;Technology;Phones;389;334
US-2023-113873;Other;Bush Westfield Collection Bookcases, Fully Assembled;Corporate;Furniture;Bookcases;1669;386
US-2023-113873;Eldon;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;Corporate;Office Supplies;Storage;833;322
US-2023-119662;SAFCO;Safco Industrial Wire Shelving;Home Office;Office Supplies;Storage;1059;50
US-2023-122490;Global;Global Troy Executive Leather Low-Back Tilter;Consumer;Furniture;Chairs;609;307
US-2023-122490;GBC;GBC DocuBind P50 Personal Binding Machine;Consumer;Office Supplies;Binders;714;236
US-2023-122490;Avery;Avery File Folder Labels;Consumer;Office Supplies;Labels;350;478
US-2023-122490;Space Solutions;Space Solutions HD Industrial Steel Shelving.;Consumer;Office Supplies;Storage;75;271
US-2023-123624;Kensington;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;Consumer;Technology;Accessories;1487;454
US-2023-124926;Hoover;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;Home Office;Office Supplies;Appliances;1162;30
US-2023-133620;Other;Personal Folder Holder, Ebony;Consumer;Office Supplies;Storage;330;16
US-2023-140312;Samsung;Samsung Replacement EH64AVFWE Premium Headset;Consumer;Technology;Phones;1739;461
US-2023-153633;Dixon;DIXON Oriole Pencils;Consumer;Office Supplies;Art;492;85
US-2023-159156;Nokia;Nokia Lumia 925;Corporate;Technology;Phones;1811;339
US-2023-160416;KeyTronic;KeyTronic 6101 Series - Keyboard - Black;Home Office;Technology;Accessories;526;447
US-2023-165204;Other;"""While you Were Out"" Message Book, One Form per Page";Consumer;Office Supplies;Paper;1829;94
US-2023-165204;Tennsco;Tennsco Double-Tier Lockers;Consumer;Office Supplies;Storage;1002;126
US-2023-165344;ACCOHIDE;Accohide Poly Flexible Ring Binders;Corporate;Office Supplies;Binders;949;67
US-2023-165344;SanDisk;SanDisk Cruzer 32 GB USB Flash Drive;Corporate;Technology;Accessories;735;366
US-2023-165344;Epson;Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop;Corporate;Technology;Machines;761;13
US-2023-106943;3M;3M Organizer Strips;Consumer;Office Supplies;Binders;1067;35
US-2023-118157;Other;Security-Tint Envelopes;Home Office;Office Supplies;Envelopes;464;96
US-2023-124261;Newell;Newell 347;Consumer;Office Supplies;Art;342;101
US-2023-136679;Boston;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;Consumer;Office Supplies;Art;1029;320
US-2023-136679;Other;V7 USB Numeric Keypad;Consumer;Technology;Accessories;1645;137
US-2023-137323;Other;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;Corporate;Office Supplies;Storage;973;230
US-2023-138611;Other;Prestige Round Ring Binders;Consumer;Office Supplies;Binders;757;31
US-2023-138611;Other;PureGear Roll-On Screen Protector;Consumer;Technology;Phones;1289;243
US-2023-142489;Wilson Jones;Wilson Jones Legal Size Ring Binders;Consumer;Office Supplies;Binders;372;496
US-2023-152142;Global;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;Corporate;Furniture;Chairs;249;218
US-2023-108112;Tenex;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";Consumer;Furniture;Furnishings;1440;264
US-2023-108112;Howard Miller;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";Consumer;Furniture;Furnishings;1053;225
US-2023-100601;Eldon;Eldon Shelf Savers Cubes and Bins;Consumer;Office Supplies;Storage;133;40
US-2023-107888;Tenex;"Tenex ""The Solids"" Textured Chair Mats";Consumer;Furniture;Furnishings;1329;446
US-2023-107888;Xerox;Xerox 1933;Consumer;Office Supplies;Paper;370;182
US-2023-107888;Fellowes;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;Consumer;Office Supplies;Storage;57;135
US-2023-107888;Plantronics;Plantronics Encore H101 Dual Earpieces Headset;Consumer;Technology;Phones;419;454
US-2023-108091;Newell;Newell 328;Home Office;Office Supplies;Art;1758;175
US-2023-114657;Hewlett-Packard;Hewlett-Packard 300S Scientific Calculator;Home Office;Technology;Machines;1815;396
US-2023-118598;iOttie;iOttie HLCRIO102 Car Mount;Consumer;Technology;Phones;588;127
US-2023-121678;Other;Prestige Round Ring Binders;Corporate;Office Supplies;Binders;757;95
US-2023-122945;DAX;DAX Cubicle Frames - 8x10;Consumer;Furniture;Furnishings;924;419
US-2023-136308;Other;Bady BDG101FRU Card Printer;Corporate;Technology;Machines;1227;221
US-2023-137022;Tennsco;Tennsco Regal Shelving Units;Consumer;Office Supplies;Storage;972;50
US-2023-157448;Eldon;Eldon Image Series Black Desk Accessories;Consumer;Furniture;Furnishings;61;403
US-2023-157448;Eldon;Eldon Radial Chair Mat for Low to Medium Pile Carpets;Consumer;Furniture;Furnishings;1097;337
US-2023-157896;Other;Tops Green Bar Computer Printout Paper;Consumer;Office Supplies;Paper;900;119
US-2023-160633;Panasonic;Panasonic KP-380BK Classic Electric Pencil Sharpener;Corporate;Office Supplies;Art;1340;360
US-2023-160633;Logitech;Logitech Media Keyboard K200;Corporate;Technology;Accessories;1571;484
US-2023-160633;Hewlett-Packard;Hewlett Packard 610 Color Digital Copier / Printer;Corporate;Technology;Copiers;940;105
US-2023-100902;Xerox;Xerox 1938;Consumer;Office Supplies;Paper;1844;440
US-2023-100902;Plantronics;Plantronics S12 Corded Telephone Headset System;Consumer;Technology;Accessories;31;303
US-2023-116505;Angle-D;Angle-D Binders with Locking Rings, Label Holders;Consumer;Office Supplies;Binders;766;328
US-2023-118122;Cardinal;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;Corporate;Office Supplies;Binders;592;10
US-2023-124674;Atlantic;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;Consumer;Furniture;Bookcases;1646;197
US-2023-128265;Other;Deluxe Rollaway Locking File with Drawer;Corporate;Office Supplies;Storage;1265;67
US-2023-138163;Stanley;Stanley Bostitch Contemporary Electric Pencil Sharpeners;Consumer;Office Supplies;Art;1606;358
US-2023-141719;Logitech;Logitech Illuminated - Keyboard;Consumer;Technology;Accessories;941;81
US-2023-155866;Howard Miller;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";Consumer;Furniture;Furnishings;316;358
US-2023-155866;Xerox;Xerox 1905;Consumer;Office Supplies;Paper;1757;4
US-2023-158120;Avery;Avery Reinforcements for Hole-Punch Pages;Corporate;Office Supplies;Binders;1506;172
US-2023-158120;Wirebound;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;Corporate;Office Supplies;Paper;1824;141
US-2023-163629;Logitech;Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology;Corporate;Technology;Accessories;1165;147
US-2023-163629;Panasonic;Panasonic KX - TS880B Telephone;Corporate;Technology;Phones;1802;174
US-2023-165687;Bionaire;Bionaire 99.97% HEPA Air Cleaner;Consumer;Office Supplies;Appliances;1123;38
US-2023-166709;Canon;Canon imageCLASS 2200 Advanced Copier;Consumer;Technology;Copiers;1695;77
US-2023-104864;Acco;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;Corporate;Office Supplies;Appliances;1408;191
US-2023-104864;Ibico;Ibico Plastic and Wire Spiral Binding Combs;Corporate;Office Supplies;Binders;250;339
US-2023-104864;Xerox;Xerox 211;Corporate;Office Supplies;Paper;279;424
US-2023-104864;Xerox;Xerox 221;Corporate;Office Supplies;Paper;1037;460
US-2023-104864;Tennsco;Tennsco Commercial Shelving;Corporate;Office Supplies;Storage;202;223
US-2023-104913;Belkin;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;Consumer;Technology;Phones;1455;19
US-2023-107825;GE;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;Corporate;Furniture;Furnishings;1670;473
US-2023-107825;Avery;Avery 487;Corporate;Office Supplies;Labels;1160;313
US-2023-107825;Other;Companion Letter/Legal File, Black;Corporate;Office Supplies;Storage;1127;200
US-2023-107825;Decoflex;Decoflex Hanging Personal Folder File, Blue;Corporate;Office Supplies;Storage;847;280
US-2023-132444;Wilson Jones;"Wilson Jones 1"" Hanging DublLock Ring Binders";Consumer;Office Supplies;Binders;522;182
US-2023-132444;OIC;Binder Clips by OIC;Consumer;Office Supplies;Fasteners;293;184
US-2023-132444;Fellowes;Fellowes Bankers Box Stor/Drawer Steel Plus;Consumer;Office Supplies;Storage;557;134
US-2023-132444;Eldon;Eldon Portable Mobile Manager;Consumer;Office Supplies;Storage;368;189
US-2023-132444;Imation;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;Consumer;Technology;Accessories;1036;101
US-2023-143434;C-Line;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;Home Office;Furniture;Furnishings;1658;143
US-2023-158946;BIC;BIC Liqua Brite Liner;Corporate;Office Supplies;Art;1696;209
US-2023-160122;Global;Global Highback Leather Tilter in Burgundy;Consumer;Furniture;Chairs;21;64
US-2023-160122;Peel & Seel;Peel & Seel Recycled Catalog Envelopes, Brown;Consumer;Office Supplies;Envelopes;1068;246
US-2023-167871;Xerox;Xerox 194;Consumer;Office Supplies;Paper;278;452
US-2023-167871;Staple remover;Staple remover;Consumer;Office Supplies;Supplies;490;6
US-2023-101042;3M;3M Polarizing Task Lamp with Clamp Arm, Light Gray;Consumer;Furniture;Furnishings;777;313
US-2023-101042;GBC;GBC Imprintable Covers;Consumer;Office Supplies;Binders;1266;189
US-2023-108014;Other;Lock-Up Easel 'Spel-Binder';Consumer;Office Supplies;Binders;1168;171
US-2023-110926;Other;OIC Binder Clips;Consumer;Office Supplies;Fasteners;501;340
US-2023-112529;Bush;Bush Andora Conference Table, Maple/Graphite Gray Finish;Corporate;Furniture;Tables;1598;487
US-2023-112529;Other;Peel-Off China Markers;Corporate;Office Supplies;Art;242;42
US-2023-121468;Square;Square Credit Card Reader;Consumer;Technology;Phones;355;416
US-2023-126242;Executive Impressions;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";Consumer;Furniture;Furnishings;491;141
US-2023-126242;Other;File Shuttle II and Handi-File, Black;Consumer;Office Supplies;Storage;868;469
US-2023-131254;Global;Global Wood Trimmed Manager's Task Chair, Khaki;Consumer;Furniture;Chairs;942;199
US-2023-131254;Avery;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;Consumer;Office Supplies;Art;867;475
US-2023-131254;Fellowes;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;Consumer;Office Supplies;Binders;1022;285
US-2023-137491;Other;Lifetime Advantage Folding Chairs, 4/Carton;Corporate;Furniture;Chairs;374;87
US-2023-139969;Office Star;Office Star Flex Back Scooter Chair with White Frame;Consumer;Furniture;Chairs;1076;10
US-2023-143021;Hon;Hon 61000 Series Interactive Training Tables;Home Office;Furniture;Tables;1172;111
US-2023-143021;Acco;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";Home Office;Office Supplies;Binders;346;151
US-2023-146458;Newell;Newell 349;Consumer;Office Supplies;Art;1567;252
US-2023-152380;Other;BPI Conference Tables;Consumer;Furniture;Tables;1061;214
US-2023-158876;Other;Telescoping Adjustable Floor Lamp;Consumer;Furniture;Furnishings;763;206
US-2023-158876;Boston;Boston School Pro Electric Pencil Sharpener, 1670;Consumer;Office Supplies;Art;1194;409
US-2023-158876;Xerox;Xerox 1901;Consumer;Office Supplies;Paper;1845;329
US-2023-158876;Acme;Acme Elite Stainless Steel Scissors;Consumer;Office Supplies;Supplies;1268;180
US-2023-162929;Avery;Avery Printable Repositionable Plastic Tabs;Home Office;Office Supplies;Binders;1511;1
US-2023-162929;Xerox;Xerox 1898;Home Office;Office Supplies;Paper;255;491
US-2023-168858;Hoover;Hoover Shoulder Vac Commercial Portable Vacuum;Corporate;Office Supplies;Appliances;1294;348
US-2023-168858;Staple envelope;Staple envelope;Corporate;Office Supplies;Envelopes;29;492
US-2023-103499;Office Star;Office Star - Mesh Screen back chair with Vinyl seat;Consumer;Furniture;Chairs;212;417
US-2023-110996;Novimex;Novimex High-Tech Fabric Mesh Task Chair;Consumer;Furniture;Chairs;1399;320
US-2023-111556;Sauder;Sauder Camden County Collection Libraries, Planked Cherry Finish;Consumer;Furniture;Bookcases;1088;65
US-2023-111556;Boston;Boston KS Multi-Size Manual Pencil Sharpener;Consumer;Office Supplies;Art;669;235
US-2023-111556;Xerox;Xerox 1968;Consumer;Office Supplies;Paper;1751;192
US-2023-111556;Samsung;Samsung Galaxy Mega 6.3;Consumer;Technology;Phones;349;230
US-2023-118731;Other;Coloredge Poster Frame;Consumer;Furniture;Furnishings;1230;449
US-2023-118731;GBC;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;Consumer;Office Supplies;Binders;518;484
US-2023-120404;Tensor;Tensor Brushed Steel Torchiere Floor Lamp;Corporate;Furniture;Furnishings;1464;418
US-2023-120404;Maxell;Maxell 4.7GB DVD+R 5/Pack;Corporate;Technology;Accessories;968;36
US-2023-120404;Apple;Apple iPhone 5S;Corporate;Technology;Phones;633;445
US-2023-121818;Newell;Newell 336;Consumer;Office Supplies;Art;1447;130
US-2023-121818;Staples in misc. colors;Staples in misc. colors;Consumer;Office Supplies;Art;108;30
US-2023-146724;Sanford;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;Consumer;Office Supplies;Art;542;99
US-2023-154123;Other;9-3/4 Diameter Round Wall Clock;Home Office;Furniture;Furnishings;571;193
US-2023-161193;GE;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;Consumer;Furniture;Furnishings;1670;89
US-2023-161193;Other;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;Consumer;Furniture;Furnishings;1107;335
US-2023-100811;Xerox;Xerox 1972;Consumer;Office Supplies;Paper;74;109
US-2023-100811;Other;Recycled Eldon Regeneration Jumbo File;Consumer;Office Supplies;Storage;512;457
US-2023-103380;Acco;Acco Six-Outlet Power Strip, 4' Cord Length;Home Office;Office Supplies;Appliances;881;150
US-2023-103380;Newell;Newell 344;Home Office;Office Supplies;Art;1259;399
US-2023-103380;Advantus;Advantus T-Pin Paper Clips;Home Office;Office Supplies;Fasteners;1155;228
US-2023-103380;Eldon;Eldon Portable Mobile Manager;Home Office;Office Supplies;Storage;368;18
US-2023-103380;Mitel;Mitel MiVoice 5330e IP Phone;Home Office;Technology;Phones;1404;423
US-2023-105130;Newell;Newell 332;Corporate;Office Supplies;Art;1169;443
US-2023-105130;Other;Canvas Sectional Post Binders;Corporate;Office Supplies;Binders;1153;118
US-2023-107874;Howard Miller;Howard Miller Distant Time Traveler Alarm Clock;Consumer;Furniture;Furnishings;1483;353
US-2023-110443;Other;Vinyl Sectional Post Binders;Consumer;Office Supplies;Binders;554;54
US-2023-110443;Xerox;Xerox 209;Consumer;Office Supplies;Paper;264;105
US-2023-110443;3D Systems;3D Systems Cube Printer, 2nd Generation, White;Consumer;Technology;Machines;801;481
US-2023-142888;SAFCO;Safco Drafting Table;Consumer;Furniture;Tables;614;42
US-2023-157420;Motorola;Motorola HK250 Universal Bluetooth Headset;Consumer;Technology;Phones;1500;9
US-2023-144036;Newell;Newell 314;Consumer;Office Supplies;Art;312;29
US-2023-103156;OIC;OIC Stacking Trays;Consumer;Furniture;Furnishings;1001;93
US-2023-107832;GBC;GBC Standard Therm-A-Bind Covers;Corporate;Office Supplies;Binders;463;57
US-2023-119004;Newell;Newell Chalk Holder;Consumer;Office Supplies;Art;144;484
US-2023-119004;Memorex;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;Consumer;Technology;Accessories;1233;12
US-2023-119004;Other;Speck Products Candyshell Flip Case;Consumer;Technology;Phones;1214;136
US-2023-119746;Other;Contemporary Wood/Metal Frame;Consumer;Furniture;Furnishings;1529;194
US-2023-119746;Avery;Avery File Folder Labels;Consumer;Office Supplies;Labels;350;217
US-2023-119746;Other;Toshiba IPT2010-SD IP Telephone;Consumer;Technology;Phones;1008;262
US-2023-148992;Xerox;Xerox 1959;Corporate;Office Supplies;Paper;1211;100
US-2023-149160;Other;Coloredge Poster Frame;Corporate;Furniture;Furnishings;1230;243
US-2023-149160;GBC;GBC VeloBinder Manual Binding System;Corporate;Office Supplies;Binders;170;117
US-2023-156622;Lesro;Lesro Round Back Collection Coffee Table, End Table;Corporate;Furniture;Tables;956;251
US-2023-156622;Other;Aluminum Screw Posts;Corporate;Office Supplies;Binders;1291;452
US-2023-156622;Xerox;Xerox 22;Corporate;Office Supplies;Paper;1239;35
US-2023-156622;Xerox;Xerox 1942;Corporate;Office Supplies;Paper;817;423
US-2023-166919;Panasonic;Panasonic KX TS208W Corded phone;Consumer;Technology;Phones;952;282
US-2023-167017;Staple remover;Staple remover;Consumer;Office Supplies;Supplies;490;431
US-2023-101945;Advantus;Advantus T-Pin Paper Clips;Consumer;Office Supplies;Fasteners;1155;353
US-2023-103765;Holmes;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;Corporate;Office Supplies;Appliances;52;489
US-2023-105543;Fellowes;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;Corporate;Office Supplies;Storage;57;297
